时间,实际交易动作,是否持仓,大盘状态,代码,名称,现价,日线风控,客观缠论信号,60m笔方向,15分信号,决策理由,日线A中枢ZD,日线C中枢ZD,锁定ZG,15m_DIF,15m_DEA,底分型成立
2026-05-11 16:15:17,观望,否,安全,159915,创业板ETF,3.95,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,3.25,3.27,3.82,0.0318,0.0286,否
2026-05-11 16:15:17,观望,否,安全,588200,科创芯片ETF,3.43,安全,一卖+二卖,向下,无信号,客观缠论信号为一卖、二卖，60分钟笔方向向下，中枢震荡，观望,2.41,2.65,3.34,0.0399,0.0397,否
2026-05-11 16:15:17,观望,否,安全,159755,电池ETF,1.23,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.03,1.17,1.26,-0.0022,-0.0034,否
2026-05-11 16:15:17,观望,否,安全,159899,软件ETF,0.89,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,0.87,0.89,0.87,0.0021,0.0025,否
2026-05-11 16:15:17,观望,否,安全,513360,教育ETF,0.50,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,0.49,0.50,0.50,-0.0007,-0.0007,否
2026-05-11 16:15:17,二买,否,安全,601668,中国建筑,5.00,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,5.00,4.91,5.00,0.0212,0.0183,否
2026-05-11 16:15:17,观望,否,安全,601288,农业银行,6.81,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,6.53,6.53,6.95,-0.0169,-0.0209,否
2026-05-11 16:15:17,二买,否,安全,601728,中国电信,6.14,安全,二买,向下,顶背驰,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,6.24,5.91,6.00,0.0344,0.0309,否
2026-05-11 16:15:17,观望,否,安全,600276,恒瑞医药,53.52,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,52.67,52.41,53.92,0.1159,0.0272,否
2026-05-11 16:15:17,二卖,否,安全,600177,雅戈尔,7.79,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,7.66,7.50,7.82,0.0108,0.0075,否
2026-05-11 16:15:17,二买,否,安全,600887,伊利股份,28.06,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,27.75,27.36,27.83,0.1341,0.1245,否
2026-05-11 16:15:17,二买,否,安全,601138,工业富联,65.85,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,62.70,63.20,66.91,0.5653,0.4531,否
2026-05-11 16:15:17,二卖,否,安全,688041,海光信息,349.18,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,246.00,271.06,343.17,4.7617,3.8580,否
2026-05-11 16:15:17,二卖,否,安全,688981,中芯国际,122.52,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,124.60,115.74,124.57,0.0628,0.0717,否
2026-05-11 16:15:17,观望,否,安全,601225,陕西煤业,23.83,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,22.32,22.30,24.57,-0.0813,-0.0952,否
2026-05-11 16:15:17,二买,否,安全,601998,中信银行,8.26,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,7.98,8.16,8.31,-0.0007,-0.0079,否
2026-05-11 16:15:17,观望,否,安全,600900,长江电力,27.01,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,26.66,26.60,27.01,-0.0116,-0.0080,否
2026-05-11 16:15:17,二卖,否,安全,002507,涪陵榨菜,12.40,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,12.32,12.28,12.41,-0.0233,-0.0216,否
2026-05-11 16:15:17,二卖,否,安全,000338,潍柴动力,33.53,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,25.92,23.75,33.85,-0.0240,-0.0660,否
2026-05-11 16:15:17,二卖,否,安全,000538,云南白药,52.62,日线破位,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,55.40,54.40,52.75,0.0028,-0.0050,否
2026-05-11 16:15:17,观望,否,安全,000858,五粮液,91.81,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,101.59,101.08,98.40,-0.1729,-0.2310,否
2026-05-11 16:15:17,二买,否,安全,000423,东阿阿胶,53.88,安全,二卖+二买,向下,顶背驰,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,53.51,52.11,54.45,0.0561,0.0644,否
2026-05-11 16:15:17,观望,否,安全,000333,美的集团,80.67,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,79.17,78.91,80.89,0.0279,0.0913,否
2026-05-11 16:15:17,观望,否,安全,000001,平安银行,11.28,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,11.30,11.03,11.39,-0.0131,-0.0209,否
2026-05-11 16:15:17,二买,否,安全,000651,格力电器,40.46,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,40.28,40.10,40.19,0.1195,0.1323,否
2026-05-11 16:15:17,观望,否,安全,000895,双汇发展,27.15,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,26.77,26.51,27.87,0.0375,-0.0124,否
2026-05-11 16:15:17,二卖,否,安全,002415,海康威视,35.36,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,31.96,33.30,36.35,-0.1048,-0.0128,否
2026-05-11 16:15:17,观望,否,安全,hk03690,美团,84.55,安全,一卖+二卖,向下,无信号,客观缠论信号为一卖、二卖，60分钟笔方向向下，中枢震荡，观望,83.75,82.15,84.55,0.0856,-0.0426,否
2026-05-11 16:15:17,二买,否,安全,hk03896,金山云,8.45,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,7.86,7.80,8.39,0.0396,0.0628,否
2026-05-11 16:15:17,二卖,否,安全,hk00700,腾讯,464.80,日线破位,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,494.60,486.20,473.40,-0.7820,-0.5616,否
2026-05-11 16:15:17,观望,否,安全,hk09988,阿里巴巴,133.80,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,142.40,126.70,134.20,-1.2556,-1.1352,否
2026-05-11 16:15:17,二买,否,安全,hk01024,快手,51.75,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,56.95,51.00,48.80,0.5096,0.5934,否
2026-05-11 16:15:17,二卖,否,安全,hk06618,京东健康,46.18,安全,二卖+二买,向上,顶背驰,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,46.16,46.10,46.58,0.2150,0.1184,否
2026-05-11 16:15:17,二买,否,安全,hk06862,海底捞,15.16,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,14.22,14.16,15.21,0.1000,0.0837,否

2026-05-12 10:00:40,观望,是,安全,603317,天味食品,16.13,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,12.56,12.98,17.28,-0.0939,-0.1704,否
2026-05-12 10:00:40,观望,是,安全,600660,福耀玻璃,59.42,安全,无信号,向上,无信号,客观缠论信号为无信号，60分钟笔方向向上，中枢震荡，观望,58.98,58.50,59.60,-0.0801,-0.0473,否
2026-05-12 10:00:40,观望,是,安全,600938,中国海油,36.28,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,34.06,35.29,37.85,-0.0924,-0.1176,否
2026-05-12 10:00:40,二买,是,安全,600895,张江高科,37.75,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,33.37,36.90,36.20,0.1092,0.1858,否
2026-05-12 10:00:40,二买,是,安全,000429,粤高速A,12.97,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,12.71,12.58,12.91,0.0888,0.0671,否
2026-05-12 10:00:40,观望,是,安全,hk01810,小米集团,31.76,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,32.78,30.26,31.92,0.0802,0.0821,否
2026-05-12 10:00:40,二买,是,安全,513130,恒生科技ETF,0.64,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,0.61,0.61,0.63,0.0012,0.0009,否
2026-05-12 10:00:40,观望,是,安全,515790,光伏ETF,1.11,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,1.08,1.10,1.09,0.0043,0.0062,否
2026-05-12 10:00:40,观望,否,安全,sh000001,上证指数,4220.60,安全,二买,向上,顶背驰,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,4101.83,4079.77,4180.21,11.3387,11.8304,否
2026-05-12 10:00:40,观望,否,安全,510300,沪深300ETF,4.97,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,4.68,4.75,4.91,0.0183,0.0175,否
2026-05-12 10:00:40,观望,否,安全,588000,科创50ETF,1.79,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.55,1.55,1.77,0.0135,0.0158,否
2026-05-12 10:00:40,二卖,否,安全,512400,有色金属ETF,2.20,安全,二卖+二买,向上,顶背驰,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,2.10,2.17,2.23,0.0028,0.0030,否
2026-05-12 10:00:40,观望,否,安全,512690,酒ETF,0.47,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.48,0.48,0.48,-0.0008,-0.0006,否
2026-05-12 10:00:40,观望,否,安全,159227,航空航天ETF,1.37,日线破位,二买,向上,顶背驰,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,1.43,1.41,1.37,0.0052,0.0091,否
2026-05-12 10:00:40,观望,否,安全,159992,创新药ETF,0.84,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,0.81,0.83,0.85,0.0037,0.0026,否
2026-05-12 10:00:40,观望,否,安全,515050,通信ETF,3.35,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,2.30,2.33,3.09,0.0422,0.0396,否
2026-05-12 10:00:40,观望,否,安全,159915,创业板ETF,3.95,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,3.25,3.27,3.82,0.0312,0.0295,否
2026-05-12 10:00:40,观望,否,安全,588200,科创芯片ETF,3.42,安全,一卖+二卖,向下,无信号,客观缠论信号为一卖、二卖，60分钟笔方向向下，中枢震荡，观望,2.41,2.65,3.34,0.0351,0.0383,否
2026-05-12 10:00:40,观望,否,安全,159755,电池ETF,1.21,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,1.03,1.17,1.26,-0.0049,-0.0037,否
2026-05-12 10:00:40,观望,否,安全,159899,软件ETF,0.88,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,0.87,0.89,0.87,0.0002,0.0018,否
2026-05-12 10:00:40,观望,否,安全,513360,教育ETF,0.50,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,0.49,0.50,0.50,-0.0006,-0.0007,否
2026-05-12 10:00:40,二买,否,安全,601668,中国建筑,5.02,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,5.00,4.91,5.00,0.0240,0.0202,否
2026-05-12 10:00:40,观望,否,安全,601288,农业银行,6.82,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,6.53,6.53,6.95,-0.0117,-0.0179,否
2026-05-12 10:00:40,二买,否,安全,601728,中国电信,6.18,安全,二买,向下,顶背驰,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,6.24,5.91,6.00,0.0381,0.0332,否
2026-05-12 10:00:40,观望,否,安全,600276,恒瑞医药,53.88,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,52.67,52.41,53.92,0.1350,0.0594,否
2026-05-12 10:00:40,二卖,否,安全,600177,雅戈尔,7.81,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,7.66,7.50,7.82,0.0079,0.0078,否
2026-05-12 10:00:40,二买,否,安全,600887,伊利股份,28.16,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,27.75,27.36,27.83,0.1411,0.1307,否
2026-05-12 10:00:40,二买,否,安全,601138,工业富联,64.76,安全,二卖+二买,向下,顶背驰,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,62.70,63.20,66.91,0.3930,0.4410,否
2026-05-12 10:00:40,二卖,否,安全,688041,海光信息,341.72,安全,二卖+二买,向上,顶背驰,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,246.00,271.06,343.17,3.6014,3.8425,否
2026-05-12 10:00:40,二卖,否,安全,688981,中芯国际,122.68,安全,二卖,向上,顶背驰,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,124.60,115.74,124.57,0.1115,0.0869,否
2026-05-12 10:00:40,观望,否,安全,601225,陕西煤业,23.92,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,22.32,22.30,24.57,-0.0619,-0.0847,否
2026-05-12 10:00:40,观望,否,安全,600900,长江电力,27.10,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,26.66,26.60,27.01,0.0013,-0.0057,否
2026-05-12 10:00:40,二买,否,安全,300274,阳光电源,141.45,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,136.10,142.08,136.28,0.4414,0.8544,否
